"","Comment.gene_symbols.","Comment.descriptions.","Drug_A.diff.logFC","a_p_val","Drug_C.diff.logFC","c_p_val","Drug_D.diff.logFC","d_p_val"
"2234","POLR1E","polymerase (RNA) I polypeptide E, 53kDa",0.185645924737774,0.446624740424724,0.357605892994962,0.00255446923169588,1.0492151655438,9.0952363092417e-08
"2235","OR1J4|OR1J2","olfactory receptor, family 1, subfamily J, member 4|olfactory receptor, family 1, subfamily J, member 2",0.088106132210378,0.999975715833619,-0.0841072983420799,0.733506952188021,-0.142879038910709,0.471198909003977
"2236","CD99","CD99 molecule",0.0663213611827267,0.999975715833619,0.0640562082896921,0.625239335657686,-0.0781025842695957,0.465282453872527
"2237","GYG2","glycogenin 2",0.0379061699188075,0.999975715833619,-0.155448117502099,0.161831302184457,-0.306380173928489,0.00413853598285995
"2238","ARSH","arylsulfatase family, member H",-0.0427295451239518,0.999975715833619,-0.119332127334909,0.384705403169108,-0.148254035619309,0.188227521968944
"2239","STS","steroid sulfatase (microsomal), isozyme S",-0.00691311292345986,0.999975715833619,0.0164968378967618,0.961207823564812,-0.438224245168108,0.0757741254400862
"2240","HCCS","holocytochrome c synthase",-0.0955112866926608,0.999975715833619,-0.214685984770345,0.245883941327442,0.212566047625462,0.158707203222484
"2241","AMELX","amelogenin, X-linked",-0.060244273209157,0.999975715833619,-0.0751366617955167,0.419354587697176,-0.124628090075637,0.106560023639206
"2242","FRMPD4","FERM and PDZ domain containing 4",0.0450064792115596,0.999975715833619,-0.0645853266125371,0.567662788635797,-0.17082844298628,0.0723285833371005
"2243","PRPS2","phosphoribosyl pyrophosphate synthetase 2",0.0175249186208077,0.999975715833619,0.0743588441836494,0.582907600849225,-0.0242496424790151,0.82909826149048
"2244","BMX","BMX non-receptor tyrosine kinase",0.00647577596101323,0.999975715833619,-0.0707483090614103,0.530725550890115,-0.206989790942677,0.0345065973937403
"2245","GRPR","gastrin-releasing peptide receptor",0.0346101307801217,0.999975715833619,-0.0776924002833863,0.650317558845797,0.0582309953498514,0.679275345279364
"2246","PDHA1","pyruvate dehydrogenase (lipoamide) alpha 1",-0.016172483865196,0.999975715833619,0.0667705796189608,0.562670515469784,-0.0823319269748026,0.380370351180451
"2247","SMS","spermine synthase",0.0826443709756557,0.999975715833619,0.18210328207717,0.471561407794987,-0.126392762800096,0.542307026640585
"2248","FAM48B1","family with sequence similarity 48, member B1",0.0367939707961646,0.999975715833619,-0.0185844582191352,0.927806288962211,-0.191886206682592,0.206348592715491
"2249","SCARNA23","small Cajal body-specific RNA 23",-0.0354667854664212,0.999975715833619,0.29439045720731,0.176568939337406,-0.02605044259849,0.881454132707748
"2250","IL1RAPL1","interleukin 1 receptor accessory protein-like 1",0.0570494791193292,0.999975715833619,-0.0173060347869201,0.855255433436522,-0.232460058089911,0.00801540036264494
"2251","GK","glycerol kinase",-0.0569810739933159,0.999975715833619,0.247424613978414,0.148285590693086,0.340743848878135,0.0190973287091963
"2252","FAM47B","family with sequence similarity 47, member B",-0.0398893767847954,0.999975715833619,-0.243702351439149,0.159867561266069,-0.331417532796062,0.0238814070259265
"2253","LANCL3","LanC lantibiotic synthetase component C-like 3 (bacterial)",0.0293533650156204,0.999975715833619,-0.0931980712921354,0.24417689775793,-0.170149910968646,0.0186089810152332
"2254","DDX3X","DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked",0.173807810800879,0.768043910186434,0.299990273734307,0.03315639959754,1.4358480382949,5.68602359989563e-08
"2255","DUSP21","dual specificity phosphatase 21",-0.0195786455163138,0.999975715833619,-0.0591446176307873,0.719349916797328,-0.288086837326055,0.0405662855336467
"2256","SPACA5B|SPACA5","sperm acrosome associated 5B|sperm acrosome associated 5",-0.108852117427689,0.964487212661153,-0.126418415660115,0.314357149987629,-0.114329514379993,0.261623800063771
"2257","SPACA5B|SPACA5","sperm acrosome associated 5B|sperm acrosome associated 5",-0.0306134133359839,0.999975715833619,-0.180004982129944,0.126618178443135,-0.132458325962403,0.135777378955452
"2258","EBP","emopamil binding protein (sterol isomerase)",0.34331589279326,0.773150995455174,0.327886861324473,0.184613634461849,-0.0130804790718617,0.947287092788142
"2259","RBM3","RNA binding motif (RNP1, RRM) protein 3",0.203129647775185,0.9608278020628,0.277471090799734,0.22952944537684,0.0365455594426303,0.848075487697175
"2260","HDAC6","histone deacetylase 6",-0.131226832999529,0.907631296873123,-0.284740337163373,0.0525780288081853,-0.292673933173602,0.0120810355306826
"2261","CCDC22","coiled-coil domain containing 22",-0.0851203602834918,0.966886504352231,-0.139163267874758,0.185508679241887,0.024557275753966,0.770704315646571
"2262","GAGE12C|GAGE12D|GAGE12H|GAGE12B","G antigen 12C|G antigen 12D|G antigen 12H|G antigen 12B",0.0251301590872215,0.999975715833619,0.14558008851798,0.522644847208761,0.0168874632082137,0.928125912143529
"2263","CCNB3","cyclin B3",-0.0687951653063354,0.999975715833619,-0.0221693434427657,0.879419913503891,-0.221666369539283,0.0568780502863026
"2264","NUDT10","nudix (nucleoside diphosphate linked moiety X)-type motif 10",0.0128589019322654,0.999975715833619,-0.10448739330865,0.495303587848657,-0.0752248104320907,0.548453972783794
"2265","GSPT2","G1 to S phase transition 2",-0.0987942826767654,0.966886504352231,-0.140076094625774,0.236021966768419,-0.147809351981556,0.124307533625422
"2266","SNORA11E","small nucleolar RNA, H/ACA box 11E",0.0965125985389914,0.999975715833619,-0.107058923586799,0.495906761673016,-0.43704189479087,0.00541921047690646
"2267","MAGED4|MAGED4B|SNORA11E|SNORA11D","melanoma antigen family D, 4|melanoma antigen family D, 4B|small nucleolar RNA, H/ACA box 11E|small nucleolar RNA, H/ACA box 11D",0.00806919781321103,0.999975715833619,-0.133789899905852,0.198936630606032,-0.258830615322248,0.00829621344578352
"2268","RN5S504","RNA, 5S ribosomal 504",0.0445793707848432,0.999975715833619,0.00495982906668635,0.978891185478614,0.0175691769304034,0.900673144304371
"2269","SSX2B|SSX2","synovial sarcoma, X breakpoint 2B|synovial sarcoma, X breakpoint 2",0.147980546870814,0.934152858710399,0.235885626917377,0.148295050497255,-0.0768326710236265,0.538029314279484
"2270","RN5S505","RNA, 5S ribosomal 505",-0.145462556797828,0.925098376351615,-0.340497542549548,0.0500236960332605,-0.516361477215758,0.00118720243954828
"2271","SNORA11","small nucleolar RNA, H/ACA box 11",0.0172104929177008,0.999975715833619,0.0424846070440124,0.864711989452511,-0.292221479130323,0.134946140583945
"2272","MAGEH1","melanoma antigen family H, 1",-0.0976606639339455,0.977909193110411,-0.201140569447134,0.146547497860109,-0.121965163922972,0.246420374083086
"2273","KLF8","Kruppel-like factor 8",-0.0563250808488904,0.999975715833619,0.203473531408375,0.226180676535359,0.0114492607474279,0.932310017405472
"2274","ZXDB","zinc finger, X-linked, duplicated B",-0.0720322694036031,0.999975715833619,-0.136665316473593,0.247307946485202,0.256779292672146,0.0170224447204185
"2275","ZC3H12B","zinc finger CCCH-type containing 12B",0.0558064679707102,0.999975715833619,-0.0666215588113568,0.542062924147814,-0.0620221205152536,0.485617161775113
"2276","MSN","moesin",0.369944620279803,0.547910656131799,0.293184021129935,0.164264582886402,-0.0694937008679126,0.675056358492456
"2277","EFNB1","ephrin-B1",-0.00035549805680013,0.999975715833619,-0.0143678468988053,0.899621947565177,0.18338370082324,0.045914851908677
"2278","EDA","ectodysplasin A",0.153812053483064,0.866957806390663,0.188649510845767,0.16434184296492,-0.120830776991147,0.247924877946513
"2279","OTUD6A","OTU domain containing 6A",-0.119992745640024,0.866957806390663,-0.143029647492271,0.167005068524052,-0.343314774475013,0.00130635572918624
"2280","DGAT2L6","diacylglycerol O-acyltransferase 2-like 6",0.0360955618214431,0.999975715833619,-0.183183976159164,0.203171846779034,-0.157412396982424,0.169000172621731
"2281","GDPD2","glycerophosphodiester phosphodiesterase domain containing 2",0.0653154262516145,0.977909193110411,-0.176777475871649,0.0691199138826283,-0.295103589417613,0.00126861257394792
"2282","ACRC","acidic repeat containing",-0.0612900441502235,0.999975715833619,-0.165570915308968,0.445344983215085,-1.53874346052853,3.49620660417319e-06
"2283","FLJ44635","TPT1-like protein",0.011560696253099,0.999975715833619,-0.109736948865104,0.273855384171733,-0.0812219160756702,0.318842879099547
"2284","DMRTC1B|DMRTC1","DMRT-like family C1B|DMRT-like family C1",0.00352706586996998,0.999975715833619,-0.12691235108356,0.183842579940139,-0.208210219985998,0.0142987345119981
"2285","PABPC1L2B|PABPC1L2A","poly(A) binding protein, cytoplasmic 1-like 2B|poly(A) binding protein, cytoplasmic 1-like 2A",-0.0877521832079688,0.962264041551769,-0.0815711594675026,0.410916233690691,-0.156278869299052,0.0633497447587499
"2286","CDX4","caudal type homeobox 4",-0.0623027279495099,0.999975715833619,-0.196930212661681,0.20829996756413,-0.145910312294144,0.240245226478862
"2287","UPRT","uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae)",0.246213313388083,0.773150995455174,0.716440014622382,0.00180934998889101,0.565210657703355,0.0014734375540613
"2288","COX7B","cytochrome c oxidase subunit VIIb",0.0070134663223449,0.999975715833619,0.0365397459188541,0.852095315246462,-0.181083376295272,0.230415451547773
"2289","POU3F4","POU class 3 homeobox 4",0.178614873723504,0.964487212661153,-0.247400432939533,0.234227836944459,-0.149588588005016,0.370517780325807
"2290","CYLC1","cylicin, basic protein of sperm head cytoskeleton 1",0.0502107615729726,0.999975715833619,0.0709776246777627,0.471263920468759,0.00511367957667908,0.950225029281702
"2291","KLHL4","kelch-like 4 (Drosophila)",0.0250677979664005,0.999975715833619,-0.101545989288406,0.282665668706308,-0.130003518430226,0.0975772313404748
"2292","TGIF2LX","TGFB-induced factor homeobox 2-like, X-linked",0.171806647517673,0.773150995455174,0.0626373988737063,0.605758129669614,-0.106295105273933,0.278705593218421
"2293","TMEM35","transmembrane protein 35",0.00400727906553611,0.999975715833619,-0.125863881652458,0.22714708853448,-0.230461721211945,0.0151321344468866
"2294","DRP2","dystrophin related protein 2",-0.0161378356299036,0.999975715833619,-0.194832224335144,0.094301793319775,-0.201353576461948,0.0263408725998928
"2295","ARMCX4","armadillo repeat containing, X-linked 4",0.0187132468948894,0.999975715833619,-0.14354002915171,0.150018129055155,-0.238812619353777,0.00824981208481842
"2296","WBP5","WW domain binding protein 5",0.0622340809224196,0.999975715833619,-0.0772024188146005,0.436690630050428,-0.17926549049184,0.038219340448962
"2297","TMSB15B|TMSB15A","thymosin beta 15B|thymosin beta 15a",0.109333289476959,0.924184800727793,-0.0344633426340275,0.752647924209657,-0.0593542968883778,0.498328174177586
"2298","ZCCHC18","zinc finger, CCHC domain containing 18",-0.0502524904086763,0.999975715833619,-0.167446185809222,0.215979532408988,-0.290899838526446,0.0168638533673685
"2299","FAM199X","family with sequence similarity 199, X-linked",-0.0372046756142916,0.999975715833619,-0.072681704420817,0.723921257707422,0.0816047917501352,0.624977682700682
"2300","CXorf57","chromosome X open reading frame 57",0.862782506766597,0.400025473150277,0.757229863918524,0.0833532649464074,0.531223345755926,0.093264152202193
"2301","RNF128","ring finger protein 128, E3 ubiquitin protein ligase",0.0240941794177503,0.999975715833619,-0.153423017641246,0.141279373801284,-0.25440661041258,0.00740410149182548
"2302","PRPS1","phosphoribosyl pyrophosphate synthetase 1",0.33023701916776,0.774456137568895,0.416736041799376,0.115841040463779,0.1452546312532,0.456490859757575
"2303","NCBP2L","nuclear cap binding protein subunit 2-like",-0.0618329598876053,0.977909193110411,-0.106933385284228,0.197983764971905,-0.163443827374738,0.023868247594767
"2304","MID2","midline 2",0.105408575789477,0.841090222731874,-0.0661114333101356,0.425509289173405,-0.0345028407478321,0.613436837918643
"2305","RGAG1","retrotransposon gag domain containing 1",-0.0545721788071378,0.999975715833619,-0.137809384891011,0.159236739224224,-0.275765660009331,0.00359237813456004
"2306","RBMXL3","RNA binding motif protein, X-linked-like 3",-0.0580928291433898,0.999975715833619,-0.0467213475318058,0.805989168311348,-0.170150640469379,0.255355184356399
"2307","LUZP4","leucine zipper protein 4",-0.074310989368513,0.999975715833619,-0.0946604215823226,0.555973777962811,-0.320145148976526,0.0254034341936627
"2308","SLC6A14","solute carrier family 6 (amino acid transporter), member 14",-0.0562087767673463,0.999975715833619,-0.0547668858598498,0.516476273584388,-0.156887743583889,0.0327120537290778
"2309","SLC25A43","solute carrier family 25, member 43",-0.0627698111023332,0.993195501778461,-0.0249556709708951,0.792674190342296,-0.0311890676501587,0.683069300621437
"2310","AKAP14","A kinase (PRKA) anchor protein 14",0.00135044584864152,0.999975715833619,-0.0556630195131858,0.701614223235556,-0.267722608445912,0.0334640055521009
"2311","ZBTB33","zinc finger and BTB domain containing 33",0.12011577902948,0.977909193110411,0.552709415548157,0.00771768220701282,0.692655744998241,0.000289043366598644
"2312","ATP1B4","ATPase, Na+/K+ transporting, beta 4 polypeptide",0.10323882208104,0.964487212661153,-0.0999829038778826,0.397818162527345,-0.396622440658083,0.00175627950693255
"2313","RAB33A","RAB33A, member RAS oncogene family",0.0175668325499956,0.999975715833619,-0.0988610941213848,0.329103041096286,0.0512422441167919,0.536222241912042
"2314","RBMX2","RNA binding motif protein, X-linked 2",-0.0449282805324733,0.999975715833619,-0.13794330033816,0.214493344888026,0.632934603950911,1.91507798242639e-05
"2315","PHF6","PHD finger protein 6",0.0497800273100424,0.999975715833619,0.271103550734566,0.192618301494585,0.200998858598529,0.220165215778178
"2316","SAGE1","sarcoma antigen 1",-0.076613215511141,0.999975715833619,-0.140825360066991,0.237676805213678,-0.191410885387658,0.056720863977196
"2317","GPR112","G protein-coupled receptor 112",-0.0162618640105596,0.999975715833619,-0.086986562504904,0.294689598527839,-0.136493027866,0.0539381243439083
"2318","BRS3","bombesin-like receptor 3",-0.0770195305503769,0.999975715833619,-0.172906170962156,0.19008551768907,-0.303134304428076,0.0116048790927323
"2319","SPANXA1|SPANXA2","sperm protein associated with the nucleus, X-linked, family member A1|SPANX family, member A2",-0.0550409796659266,0.999975715833619,-0.248717719572107,0.03315639959754,-0.226830121481797,0.0115990174868578
"2320","SLITRK2","SLIT and NTRK-like family, member 2",-0.00714078895733694,0.999975715833619,-0.186196590584103,0.176964213395856,-0.212402672130483,0.0581550740119408
"2321","CXorf40A","chromosome X open reading frame 40A",-0.0955143048711324,0.964487212661153,-0.161098572327944,0.161681552278304,-0.0470616057930817,0.599246996036456
"2322","MTMR1","myotubularin related protein 1",0.0687328201320971,0.993195501778461,0.343582258686077,0.00734857480337794,0.607532758083394,1.40026578197682e-05
"2323","ZNF185","zinc finger protein 185 (LIM domain)",0.042177508467609,0.999975715833619,-0.116750695257678,0.251185323407325,-0.269494731388287,0.00686913753080247
"2324","ATP2B3","ATPase, Ca++ transporting, plasma membrane 3",0.00153429242151937,0.999975715833619,-0.211340533163311,0.0956767371395422,-0.28449551498037,0.00822549525360315
"2325","SSR4","signal sequence receptor, delta",-0.139519138019526,0.9758072769857,-0.163974915688114,0.345464024953812,-0.275604747712012,0.0609954257884564
"2326","AVPR2","arginine vasopressin receptor 2",-0.0439425415036023,0.999975715833619,-0.183216607662579,0.112479625316174,-0.313030084229815,0.00338462098836956
